,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV
2021-12-06,0.8304921545775057,29.567269041117974,32.35079784393311,35.13432664674824,-91.1326760166503,-0.4472079117426482,-0.35478550611159854,-0.09242240563104967,38.470238628613316,0.0,30.58517265319824,0.0,30.693280919015866,29.946342050443725,30.03479546083838,0,16423300,1.2931158797810063,38.93497106678323,43.857703590393065,48.7804361140029,-101.54842441810209,-0.8347356580019252,-0.664531129959002,-0.1702045280429232,34.51482706999299,0.0,40.30432891845703,0.0,40.363222275860565,39.25402160719384,39.63684340828158,0,6149000,1.59490698439317,52.01520642723761,54.78791427612305,57.560622125008486,-9.324446108092445,-0.3668874363716341,-0.230688643634626,-0.13619879273700813,48.735506308100454,0.0,54.11438751220703,0.0,54.75261996548036,53.4761550589337,54.14340059341384,0,31969500,0.7760161374768373,37.15819504649487,38.80881805419922,40.459441061903576,-44.682756905846965,-0.361740754261092,-0.17501913796743146,-0.18672161629366052,45.14857229019108,0.0,38.07319259643555,0.0,38.43804730691041,37.79708673571513,38.09291498100989,0,69716600,1.6358456664949015,99.29132290510964,103.7815326690674,108.27174243302514,-15.521617539620022,-0.5665277867134222,-0.4598428757730366,-0.10668491094038556,49.578760240195976,0.0,102.7449951171875,0.0,103.3875853549099,101.87503155286464,102.04309141033532,0,14457500,0.8794946413148658,69.10848844551975,70.8790885925293,72.64968873953885,60.18487808806598,-0.04082700656302052,-0.1247845308977075,0.08395752433468698,57.055548788190706,0.0,71.47084045410156,0.0,71.73579839059188,70.72502155999653,70.73483703527809,0,18524400,1.0624016332162864,64.28455966928989,65.58481788635254,66.88507610341519,187.72859612574229,0.1818533818100576,0.019089301047277824,0.1627640807627798,59.330784479787624,-1.0,66.91021728515625,0.0,67.60444778058903,66.30398437113915,66.33331689827772,0,23611000,1.6287943494228014,128.13581698226122,130.87042083740235,133.60502469254348,-55.39991105799912,-0.38663374693771857,-0.37301429767865735,-0.013619449259061209,46.314693234453934,0.0,129.65457153320312,0.0,130.21823621687773,129.0612259920051,129.2590178986737,0,15230900
2021-12-07,0.8055697610980282,29.409770059537475,32.27413825988769,35.13850646023791,-60.03569583758813,-0.4526736559779039,-0.28820100027748335,-0.16447265570042052,41.01712131863049,0.0,30.8013916015625,0.0,31.04709510707939,30.565516461214568,30.614656412490355,0,12973000,1.272266806391021,38.61857073190531,43.68936004638672,48.76014936086813,-62.647594240322206,-0.846695699435152,-0.541192937113783,-0.30550276232136897,39.73070149212001,0.0,40.9914436340332,0.0,41.30555777077824,40.363222849525606,40.363222849525606,0,8900800,1.6087695893906886,52.09041812958283,54.71442070007324,57.33842327056365,86.30311289562736,-0.23174962734786675,-0.0764406676886869,-0.15530895965917985,54.11527906227579,0.0,55.38117980957031,0.0,55.90337096656546,54.80096618328076,54.86866090856663,0,36843300,0.7769349648637548,37.16103523472578,38.76247177124024,40.36390830775469,20.656189247292712,-0.29629233583288084,-0.08765657563137624,-0.2086357602015046,50.88379941928142,0.0,38.75360107421875,0.0,38.86207231732923,38.3295791756926,38.51693996348727,0,115475500,1.655284399489804,99.2793622700812,103.69058151245116,108.10180075482114,35.49187504886814,-0.4037407376945339,-0.23764466140331866,-0.16609607629121523,53.60662851957693,0.0,103.79290008544922,0.0,104.65298304561104,103.48643712440024,103.52598194879432,0,10563300,0.8545252615097688,69.10793215296384,70.90705680847168,72.70618146397952,95.03247065630076,0.0557707076080618,-0.02254945338130014,0.07832016098936194,58.002332227892396,0.0,71.62784576416016,0.0,71.98112798018917,71.45120465614566,71.588591352711,0,13169300,1.0458815498509595,64.25295546746533,65.71779708862304,67.18263870978076,173.80402784480282,0.30599169122359626,0.11458208836865319,0.19140960285494307,61.83133292464409,-1.0,67.40888214111328,0.0,67.57510474234365,66.74398427624195,66.91998687164758,0,10894500,1.6544297028315895,128.1494803701882,130.8283935546875,133.5073067391868,35.27191458281872,-0.2437249207342802,-0.1840843771801752,-0.05964054355410501,55.1373607604141,0.0,131.32582092285156,0.0,131.64226083034896,130.356703901297,130.53469852000092,0,11974700
2021-12-08,0.7789175412181021,29.27237853298824,32.18421068191528,35.09604283084232,-49.991167264513464,-0.4400371896296953,-0.22045162714341981,-0.21958556248627548,42.7569108562448,0.0,30.94881248474121,0.0,30.97829757944283,30.54585889666377,30.71293735083507,0,9604700,1.2248612047315885,38.35689509176933,43.4954948425293,48.63409459328926,-48.34960215118021,-0.8291903668271772,-0.4189500836046466,-0.4102402832225306,41.312809518301044,0.0,41.20739364624024,0.0,41.335002156165686,40.72641377300672,40.91291563790467,0,4529800,1.5442805807611961,52.2163132251368,54.628839302062985,57.04136537898917,100.31994265085983,-0.12400282170965937,0.025044910359616368,-0.14904773206927574,54.06863353962,0.0,55.37150955200195,0.0,55.9613917666877,55.2554682981099,55.69062761131128,0,23515000,0.7559528409200145,37.14588467988658,38.716618347167966,40.28735201444936,26.407292103204213,-0.2581581077708819,-0.03961787805550182,-0.21854022971538006,49.19774806898825,0.0,38.54651641845703,0.0,38.93109349232733,38.44790826267594,38.77331818608157,0,53033200,1.5871857738420625,99.29872513632483,103.59913597106932,107.89954680581384,40.21838829204304,-0.25109583205296815,-0.06799980460940233,-0.18309602744356582,54.565372348673336,0.0,104.04993438720705,0.0,104.23777041154648,103.53586677112506,103.84232972249676,0,10419600,0.867088288995002,69.10794801008186,70.91147270202637,72.71499739397089,60.896308461041755,0.11281191657633372,0.02759340446957742,0.0852185121067563,56.08794224694806,0.0,71.40213775634766,0.0,71.82411329406064,70.7937056477576,71.51008550927514,0,14489800,1.0291448647675256,64.2368612986296,65.83073196411132,67.42460262959304,148.02857904719244,0.39430410139543426,0.16231559883239294,0.23198850256304132,61.27446035674969,0.0,67.34043884277344,0.0,67.79022160711637,66.97865364843348,67.46754893053884,0,12997200,1.6337337018429425,128.12714000571785,130.86003875732422,133.5929375089306,87.07556154736096,-0.050095884458983164,0.007635727276097473,-0.05773161173508064,59.390097787547816,0.0,132.31471252441406,0.0,132.40370982863416,131.03902413964363,131.70158477562202,0,15144700
2021-12-09,0.7906733924122797,29.03515589017887,32.02548618316651,35.01581647615414,-80.63781827865644,-0.4886269314739309,-0.21523309519012435,-0.27339383628380654,36.49649654595946,0.0,30.152734756469727,0.0,30.65397013698628,30.00531302680462,30.64414177173274,0,19843700,1.2355304542048515,37.95403226625532,43.21426773071289,48.47450319517046,-73.20278615192969,-0.9039057279885654,-0.3949323558128278,-0.5089733721757376,35.595305757337734,0.0,39.98040008544922,0.0,40.93254929544049,39.83316294888297,40.90309887253432,0,6461600,1.4885421613988723,52.2188474787928,54.59741115570069,56.97597483260856,55.1160839099112,-0.07211469542860272,0.061546429312538425,-0.13366112474114114,51.94693604094852,0.0,54.946022033691406,0.0,55.16843597215201,54.60756684231329,55.023385328226354,0,23399400,0.7336522267634675,37.12784180266348,38.670271682739255,40.21270156281503,7.394834534503296,-0.23163194582374302,-0.010473372886690369,-0.22115857293705266,48.537936464240275,0.0,38.46762847900391,0.0,38.66484856040097,38.22110431767261,38.35916100781269,0,45521100,1.5373681984354977,99.289801766419,103.52103691101074,107.75227205560248,39.71674035157448,-0.15466503178156188,0.02274479652960315,-0.17740982831116503,53.066420070290945,0.0,103.72370147705078,0.0,104.25754530794087,103.36780558979072,103.6347312764379,0,7325800,0.8598278594066073,69.10643148367745,70.9149070739746,72.72338266427175,70.59249031959163,0.17187327749037706,0.06932381230689662,0.10254946518348045,57.40447628347385,0.0,71.59840393066406,0.0,71.85355385125426,71.08811157649679,71.39232389415344,0,8613900,1.0156988373960965,64.20760374992096,65.9128662109375,67.61812867195403,110.70654755306406,0.4519808949737012,0.17599391392852792,0.2759869810451733,60.51970630506629,0.0,67.25243377685547,0.0,67.63377149989772,66.7928710183302,67.49688141777743,0,11891700,1.5862610820071332,128.0955322755719,130.88822250366212,133.68091273175233,124.9250109279673,0.12663394398282435,0.14749244457432398,-0.020858500591499643,60.63587930066623,0.0,132.62127685546875,0.0,133.05639493266838,132.08727790852677,132.1861587782691,0,9095800
2021-12-10,0.7798274801182711,28.859647653579174,31.818603897094725,34.77756014061028,-90.35714216240089,-0.5360236709919342,-0.21010386776650208,-0.32591980322543207,35.19473989042534,0.0,29.965999603271484,0.0,30.41809503265481,29.779264412358653,30.40826666738898,0,13045500,1.2061740433381545,37.69782954461184,42.85598526000977,48.0141409754077,-76.73475130195602,-0.9646710802360658,-0.36455816644826267,-0.6001129137878032,34.92895753108535,0.0,39.82334518432617,0.0,40.50064500426303,39.67610430219194,40.4908306928833,0,5044000,1.4685587032136918,52.23334167792781,54.57565326690674,56.91796485588567,59.42659424545612,0.0017594059898442538,0.10833642458478832,-0.10657701859494406,53.810162392174036,0.0,55.352169036865234,0.0,55.57458296361144,54.3658092168051,55.5359013183813,0,19525600,0.7157619963743159,37.12521450808389,38.620473861694336,40.11573321530478,13.887369971669642,-0.20506313251576103,0.012876352337033298,-0.21793948485279432,48.906906932885605,0.0,38.50707244873047,0.0,38.74373729382903,38.26054829251368,38.73387422105071,0,38900900,1.4791047409717049,99.28788957376828,103.485941696167,107.68399381856572,53.693651878347254,-0.04344119843540284,0.10717490390060974,-0.15061610233601258,54.80847711198705,0.0,104.14878845214844,0.0,104.3662811994298,103.6446014054874,104.18833327369082,0,8304100,0.8881341936537989,69.005329568175,70.98114776611328,72.95696596405156,133.73051150455618,0.3124769726771035,0.16794200599489845,0.14453496668220506,64.4613887539527,0.0,72.80545806884766,0.0,72.85452046953135,71.89281356157775,72.02038478777176,0,10890000,0.9920393657388955,64.20834407426689,66.03313484191895,67.85792560957101,120.64702651752548,0.5208795079651054,0.19591402153594573,0.3249654864291597,62.56136773730204,0.0,67.61422729492188,0.0,67.93690001105075,67.26222205186325,67.52622225418177,0,11701800,1.5548943420756498,128.02254020101316,130.95892944335938,133.8953186857056,133.7823898009432,0.3007310467212676,0.2572716378502138,0.0434594088710538,62.51345881239922,0.0,133.0860595703125,0.0,133.36295014628303,132.21582342331666,132.27515496253824,0,8554300
2021-12-13,0.7599280449601579,28.755502624161025,31.60926456451416,34.463026504867294,-84.07596526651956,-0.5654812462147554,-0.19164915439145863,-0.37383209182329674,35.45572467027219,0.0,29.98565673828125,0.0,30.339470394347856,29.83823500644317,30.005313469078068,0,23841300,1.1775122045575794,37.546438985025645,42.48690509796143,47.427371210897206,-76.66871993137578,-1.0091162701739904,-0.3272026851089498,-0.6819135850650406,34.49432425821235,0.0,39.72518539428711,0.0,40.38285281885762,39.57794451844752,40.05892813429796,0,4465500,1.4921367450670242,52.173630476806736,54.48378677368164,56.79394307055655,-15.95962839738336,-0.06303609025553669,0.03483274267152589,-0.09786883292706258,46.4649801484694,0.0,53.81461334228516,0.0,55.02338719373913,53.55351774770489,54.85899203172117,0,28604000,0.7033755312754114,37.10320198808205,38.54553070068359,39.987859413285136,-24.763628130867154,-0.21494844333720664,0.0023928332124701357,-0.21734127654967678,45.23924153051066,0.0,38.09291458129883,0.0,38.42818759222425,37.96472096374082,38.41832451921045,0,44343000,1.463133571173709,99.27792809262768,103.3554470062256,107.43296591982347,32.41266678579043,-0.04176419823767219,0.0870815232786723,-0.1288457215163445,49.76583124213384,0.0,103.07122802734376,0.0,104.10925138614498,102.89328008834867,103.9115348061078,0,12690200,0.9179232589605073,68.78336283631384,71.09498329162598,73.40660374693812,169.98603153859364,0.4950103486745263,0.280380305593857,0.2146300430806693,68.84494896208328,-1.0,73.75735473632812,0.0,73.98305824401024,72.67787713606252,72.78582489608908,0,16518100,1.0091801925061625,64.13846063142518,66.1969150543213,68.25536947721741,136.97235865101814,0.6352243922904677,0.24820712468904638,0.3870172676014213,66.80783965534606,-1.0,68.44535064697266,0.0,68.77779591219566,67.54578497171502,67.54578497171502,0,13750000,1.5603788524734823,127.81979055747796,131.05979766845704,134.2998047794361,167.09567059987097,0.5338897249502566,0.39234425286336216,0.14154547208689436,67.08236913403371,-1.0,134.34194946289062,0.0,134.7177208620327,133.0860433743874,133.0860433743874,0,12201800
2021-12-14,0.7442579681497471,28.674336052506465,31.373880672454835,34.0734252924032,-105.56192491419569,-0.6134767537789436,-0.1917157295645175,-0.42176102421442613,32.625878350916246,0.0,29.59253120422364,0.0,30.02496803008755,29.484421060473142,29.484421060473142,0,16925600,1.163518130657153,37.35601748408441,42.0751256942749,46.79423390446539,-115.83441740183594,-1.105260735676815,-0.33867772048941946,-0.7665830151873955,30.671855546266595,0.0,38.81230163574219,0.0,39.58776327246458,38.7435902243355,38.85156636925775,0,7360600,1.4573913125808837,52.14417509951312,54.357590675354,56.57100625119489,-35.09911799220302,-0.13082631758318541,-0.02636598772489826,-0.10446032985828715,45.497476228364775,0.0,53.592193603515625,0.0,54.41416200356712,53.40846131330606,53.48582460742686,0,28798800,0.6961001014677484,37.11979580946916,38.481927490234376,39.84405917099959,9.443233912226631,-0.20215156125200906,0.012151772238134184,-0.21430333349014324,47.55852756554375,0.0,38.3197135925293,0.0,38.60568250272069,38.00416298875256,38.033744682337904,0,51734400,1.4892600893397157,99.2255353545751,103.1661304473877,107.1067255402003,-0.8357908094797226,-0.11804841433992408,0.008637845741136324,-0.1266862600810604,45.657011727393865,0.0,102.09251403808594,0.0,103.51609759810356,101.68719277260575,102.51761148767984,0,13174200,0.8951156426222726,68.6117859102492,71.19409790039063,73.77640989053207,153.7110893836383,0.6362930643326337,0.3373304170015715,0.29896264733106215,69.05677920443762,-1.0,73.80641174316406,0.0,73.92417496922921,73.32555833900399,73.61014718673508,0,16048300,0.9985568212373134,64.09101841332372,66.29713821411133,68.50325801489893,103.39735895320182,0.6848108043419643,0.2382348293924344,0.4465759749495299,63.00499283167805,0.0,68.03466796875,0.0,68.57244829298273,67.71199529824045,68.43555821336349,0,17502500,1.5463996832776172,127.7241206789395,131.17451019287108,134.6248997068027,125.91818155990342,0.6670916924757648,0.4204369763110964,0.24665471616466844,63.474204571015115,0.0,133.7980499267578,0.0,134.5001598307596,133.13548934702823,133.71893618881063,0,11070800
2021-12-15,0.7760400019386958,28.51100365310766,31.1483247756958,33.785645898283946,-155.84187514085116,-0.6762333703281911,-0.20357787689101198,-0.4726554934371791,29.984211040964848,0.0,29.189577102661133,0.0,29.48442055841772,28.40332476302861,29.48442055841772,0,34443000,1.1982010795148754,37.059135280437296,41.68199672698975,46.30485817354219,-161.5132484731995,-1.2141912112773952,-0.35808655687199975,-0.8561046544053954,28.513147061184135,0.0,38.23316192626953,0.0,38.69450946354215,37.16322222107692,38.69450946354215,0,18198500,1.4610455759820649,52.12922348936212,54.21398849487305,56.29875350038398,-87.42438789445913,-0.20327536360862553,-0.0790520270002707,-0.12422333660835483,44.33056698225693,0.0,53.33110046386719,0.0,53.65021482245839,52.141663822260966,53.51483274979032,0,33858100,0.6893443448727249,37.15521252190899,38.42572002410888,39.696227526308775,31.096716817511435,-0.18116884191473304,0.02650759326032817,-0.2076764351750612,48.67808038380541,0.0,38.428184509277344,0.0,38.546515044328345,37.94499553519093,38.41832143705483,0,70424900,1.4852746548986249,99.28444431303706,103.02031211853028,106.75617992402348,16.79117919998173,-0.10549416837767467,0.016953673362708588,-0.12244784174038326,49.72107152988663,0.0,102.98224639892578,0.0,103.12064950820772,101.68718550104327,102.36932049850692,0,16908600,0.8921616072203157,68.38385212055984,71.35307464599609,74.32229717143234,153.91834086909634,0.7992295963611582,0.40021355922407686,0.39901603713708134,72.156386461702,-1.0,74.55223846435547,0.0,74.64055527803892,73.78679613104404,73.81623506893852,0,21277000,1.0166292472417466,63.956976041418926,66.46874046325684,68.98050488509475,120.84413149309084,0.804777191058264,0.28656097288698723,0.5182162181712767,68.28231245737008,-1.0,69.14935302734375,0.0,69.20801807667019,67.95644729137081,67.95644729137081,0,22682300,1.6365477704651048,127.23911338286236,131.39849548339845,135.55787758393453,158.4695184600388,0.9823663165487346,0.588569280307253,0.39379703624148166,71.7232889004417,-1.0,136.5373077392578,0.0,136.60652283066025,133.96616401036636,134.08482707528648,0,14996300
2021-12-16,0.8287179773678718,28.6790880493398,30.982720565795898,33.286353082252,-7.1286311088723915,-0.6008777242747918,-0.10257778467009016,-0.49829993960470165,46.83228526175371,0.0,30.65396881103516,0.0,30.70310876060829,29.602358143791232,29.612184634050724,0,38341100,1.2549463487016983,37.27302661380746,41.3664134979248,45.45980038204215,-36.42287244340982,-1.1290910606968296,-0.21838912503314734,-0.9107019356636823,43.12589229478635,0.0,40.19635009765625,0.0,40.225796774399925,38.98898767278338,39.008620038776144,0,11073100,1.4596034844036476,52.0998655154238,54.130341339111325,56.16081716279885,-7.417050249618783,-0.2307216331160049,-0.08519863720612006,-0.14552299590988485,46.25489500315858,0.0,53.6695556640625,0.0,54.77195675775141,53.58252380461944,53.795269169676885,0,26865900,0.6943407780219125,37.163187778648805,38.416351890563966,39.66951600247913,135.14201299817952,-0.12412012969223696,0.0668450443862594,-0.19096517407849636,53.44582510258702,0.0,38.91136932373047,0.0,39.187478918238696,38.674708256048966,38.871924558563606,0,71156600,1.481574438616928,99.31718447465674,102.90860061645508,106.5000167582534,47.73855534997588,-0.09051219784524278,0.025548515116112377,-0.11606071296135516,49.94507449612735,0.0,103.03168487548828,0.0,104.09937252679175,102.66590089983688,103.64461080899628,0,11866200,0.8901196789973077,68.1634662193228,71.5463981628418,74.9293301063608,144.98793427625262,0.9600514126353517,0.4488283003986162,0.5112231122367354,74.1386077934034,-1.0,75.08216094970703,0.0,75.34711887474404,74.48354426264584,74.49335973750308,0,14499000,1.008268095682254,63.84190662066813,66.65501022338867,69.4681138261092,140.50902876406352,0.9176774797833644,0.31956900928967014,0.5981084704936943,69.74984790428948,-1.0,69.5013656616211,0.0,69.92181596655585,69.022242841147,69.08091535668633,0,15104600,1.645382881231735,126.75706032482503,131.65363235473632,136.5502043846476,162.94404609570927,1.2828682980701842,0.711257009462962,0.5716112886072222,73.62243621592795,-1.0,137.34820556640625,0.0,138.04043196978682,136.2801926485889,136.5274174418965,0,19227500
2021-12-17,0.8186645901974486,28.875710501463715,30.82989282608032,32.78407515069693,64.68383610670278,-0.539694910523437,-0.03311597673498823,-0.5065789337884488,46.34861885122414,0.0,30.59499931335449,0.0,31.22400155460252,30.53603099762057,30.811219595327145,0,25227600,1.2340190030174312,37.52324451641258,41.04886722564697,44.57448993488136,-7.9790099094800935,-1.0863528270560536,-0.14052071311389702,-0.9458321139421566,41.00464413653743,0.0,39.73500061035156,0.0,40.677331752614975,39.71536824349302,40.30432801577598,0,7667400,1.467243859789217,51.913249503101525,54.008496856689455,56.10374421027738,-106.11383317893605,-0.3367652767208753,-0.15299382464879235,-0.18377145207208295,41.29210117292955,0.0,52.57682418823242,0.0,53.5245024050604,52.10298692426088,53.28274764498536,0,34635100,0.7229281201543515,37.13198000068648,38.37394981384277,39.615919626999066,-2.6553449741260584,-0.14644573527763072,0.03561555104069253,-0.18206128631832325,45.38420613751265,0.0,38.053470611572266,0.0,38.70429426272104,37.81680575585441,38.6549901815974,0,97654400,1.5106204240501648,99.20188258717036,102.71977844238282,106.23767429759528,-24.506827786615737,-0.21811800362252143,-0.08164583252893301,-0.13647217109358842,42.65979969179883,0.0,101.27198028564452,0.0,103.13054178747689,101.24232355279464,103.01190731367326,0,19332600,0.9288791522572181,68.17994979759425,71.68820152282714,75.19645324806004,92.89575177440607,0.9725588109355812,0.36906855895907653,0.6034902519765046,62.511959102825344,0.0,73.79660034179688,0.0,75.19010572259157,73.75735341795551,74.81719256297872,0,23809700,1.027043992970252,63.94739993812377,66.80607872009277,69.66475750206178,90.09638169942542,0.9122127691569091,0.2512834389305718,0.6609293302263373,60.752529348834194,0.0,68.45511627197266,0.0,69.57957685995837,68.30844620224414,69.23734421060863,0,21837000,1.6451099053198843,126.54690803275084,131.85833435058595,137.16976066842108,117.25017982815957,1.427165088066232,0.6844430395672079,0.7427220484990242,67.81978095671056,0.0,136.38897705078125,0.0,137.4965393358964,135.85497811743056,136.6559840621588,0,21504200
2021-12-20,0.7951885316917852,29.04804061394064,30.704825496673585,32.361610379406535,36.32516540620547,-0.4860080816851138,0.016456681682668006,-0.5024647633677818,46.30495898110111,0.0,30.59000015258789,0.535,30.63999938964844,30.14999961853028,30.559999465942383,0,18245700,1.2030178636417446,37.756248789188966,40.788623046875,43.82099730456104,-39.486795918879785,-1.0297192698983153,-0.06710972476492694,-0.9626095451333884,41.90512444453345,0.0,39.869998931884766,0.745,39.900001525878906,39.09999847412109,39.70000076293945,0,6330500,1.503424162621762,51.7279508412172,53.961421966552734,56.19489309188827,-177.7493409229766,-0.4679728636257039,-0.22736112924289675,-0.24061173438280714,38.63125528020591,0.0,51.92543411254883,0.695,51.96461662470546,50.603056088787575,51.16139380874455,0,36330800,0.7559350392007359,36.99239396932643,38.31579113006592,39.63918829080541,-172.51285608283985,-0.22123232625695266,-0.03133683195090353,-0.18989549430604913,39.81223207277351,0.0,37.31431579589844,0.184,37.51248073636527,36.86844562476853,37.46294044616903,0,85242300,1.5795662241663897,98.81927626494772,102.4760311126709,106.13278596039407,-138.08019553055746,-0.4450353486357699,-0.24685054203374518,-0.1981848066020247,37.262852940542885,0.0,99.64952087402344,0.385,100.05637876319663,98.7961186599672,100.0365279744841,0,17968300,0.9133454998172678,68.24867929907109,71.84384841918946,75.43901753930783,57.32212557033367,0.9730087008198183,0.29561475907465096,0.6773939417451673,62.61870204044029,0.0,73.8183364868164,0.512,73.8578599920816,73.14645197398369,73.23538174541484,0,14116700,1.0494157321293691,64.0288070696717,66.9418212890625,69.8548355084533,45.94637343016192,0.9027247452217324,0.19343633199631616,0.7092884132254162,61.088600743576706,0.0,68.5201644897461,0.546,68.58914752854655,67.24889918734866,67.8007710163396,0,15045600,1.680051894373877,126.51525252705622,132.06178970336913,137.60832687968204,77.22223049325568,1.4580669487159525,0.5722759201735427,0.8857910285424099,63.20074385508714,0.0,135.5630340576172,0.528,136.52595373299056,134.39165598091478,136.10902178294097,0,16185700
2021-12-21,0.7762465427599079,29.16666590621715,30.624182415008544,32.08169892379994,82.25268150960112,-0.4200596559304266,0.06592408594988414,-0.48598374188031074,48.699286723418275,0.0,30.81999969482422,0.0,30.920000076293945,30.38999938964844,30.8799991607666,0,15176000,1.1685166748604148,37.97395799466792,40.60644016265869,43.238922330649466,58.09927390241886,-0.9289410825760314,0.026934770045885625,-0.955875852621917,45.61357356532609,0.0,40.43000030517578,0.0,40.59000015258789,39.88999938964844,40.380001068115234,0,4429200,1.5156807026430525,51.69553539330315,53.94140186309814,56.18726833289313,-54.88885939405223,-0.4474463726234035,-0.16546771059247706,-0.2819786620309264,46.98522292613863,0.0,53.404541015625,0.0,53.60044983546866,52.43479441255634,52.45438566820571,0,25159700,0.7691739730096459,36.98307819167135,38.26915664672852,39.55523510178568,-42.33349353041663,-0.21565370125257743,-0.02060656555722265,-0.19504713569535478,47.1222047778615,0.0,38.08715438842773,0.0,38.25559590842391,37.69082829256239,37.69082829256239,0,57667900,1.6233861473561082,98.80689662385228,102.31718215942382,105.82746769499538,-65.90581937154246,-0.45942772593311076,-0.20899433546486884,-0.2504333904682419,46.22489457683447,0.0,101.6341781616211,0.0,101.84256602284589,100.35407481050513,100.3937688180038,0,10497400,0.8897467051410661,68.29214123917112,71.96658782958984,75.64103442000857,49.69856324838759,0.9543918349534408,0.22159831456661883,0.732793520386822,61.75797016996457,0.0,73.71954345703125,0.0,73.86775474124502,73.28479236689458,73.81834846706074,0,11872100,1.055407415932163,64.09179686839157,67.05259208679199,70.01338730519241,64.83448067241775,0.8771428055166126,0.1342835138329571,0.7428592916836555,60.246968308613745,0.0,68.42162322998047,0.0,69.1902935794305,68.05699427406202,68.73697536100069,0,16177900,1.6671186147881214,126.53275655925648,132.32320556640624,138.113654573556,71.32960198859281,1.5108012450818649,0.500008173231564,1.0107930718503009,64.96143288145574,0.0,136.12889099121094,0.0,136.188450539251,134.6894645590777,135.95019719969818,0,10773400
2021-12-22,0.7708004156298754,29.232842686397188,30.585109615325926,31.937376544254665,105.9014250221252,-0.3364811374725285,0.11960208352622581,-0.4560832209987543,52.0996471657098,0.0,31.15999984741211,0.0,31.18000030517578,30.479999542236328,30.90999984741211,0,19852100,1.1707655382946318,38.13058829726161,40.512410926818845,42.89423355637608,119.21556730838752,-0.7707935528501793,0.1480658398173902,-0.9188593926675694,50.80698025300424,0.0,41.290000915527344,0.0,41.34000015258789,40.13999938964844,40.650001525878906,0,5484900,1.4997746981898588,51.720001372185,53.85584354400635,55.9916857158277,-26.86136217310482,-0.3989166411404952,-0.09355038328765503,-0.30536625785284016,48.72743181131589,0.0,53.74737548828125,0.0,54.109808091513614,52.81681145121527,53.4633116396893,0,21103100,0.741126761257361,37.07645705484085,38.20087089538574,39.32528473593063,-16.662479666706787,-0.19459815755887888,0.00035918250918071104,-0.1949573400680596,48.671490833294826,0.0,38.2655029296875,0.0,38.29523012751591,37.91871711903825,37.97816773501321,0,49702700,1.5563377341105178,98.8727095874959,102.16382446289064,105.45493933828536,-45.320366660255075,-0.44251190014381336,-0.15366280774045715,-0.2888490924033562,47.398255824290715,0.0,101.92195129394533,0.0,102.1005705374518,101.41586217553396,101.58456359557616,0,8297000,0.8840657318924177,68.29237877743073,72.08899459838867,75.8856104193466,55.698340723870345,0.9659747471019244,0.18654498137208197,0.7794297657298425,64.24584124710577,0.0,74.18392944335938,0.0,74.21357019019571,73.40335711053572,73.68989689385113,0,7650200,1.022959822965689,64.15150723602555,67.17472267150879,70.19793810699203,58.39205826918469,0.870687786785652,0.10226279608159716,0.7684249907040548,61.94109890033739,0.0,68.7172622680664,0.0,68.81580838941694,68.21466727501542,68.31321339636595,0,9483900,1.6891431606104577,126.44643555983087,132.65711364746093,138.86779173509098,100.67620810447771,1.661602383728109,0.5206474495022466,1.1409549342258625,69.38870852300548,0.0,137.71719360351562,0.0,137.79661137901698,135.82114912271615,136.05938730182837,0,7246000
